UID	row_clusters-flat	HSCP-1:Cell52-G1	HSCP-1:Cell31-G7	HSCP-1:Cell4-H1	HSCP-1:Cell94-C11	HSCP-1:Cell75-E7	HSCP-1:Cell45-B12	HSCP-1:Cell35-E8	HSCP-1:Cell54-A2	HSCP-1:Cell96-A12	HSCP-1:Cell27-B7	HSCP-1:Cell19-E5	HSCP-2:Cell12-F3	HSCP-2:Cell33-B8	HSCP-2:Cell7-F2	HSCP-2:Cell40-G10	HSCP-2:Cell83-B9	HSCP-2:Cell18-A5	HSCP-2:Cell36-H8	HSCP-2:Cell1-A1	HSCP-2:Cell69-D5	IG2:Cell55-D2	IG2:Cell22-A6	IG2:Cell44-A12	IG2:Cell20-F5	IG2:Cell3-F1	IG2:Cell6-E2	IG2:Cell46-D12	IG2:Cell14-B4	IG2:Cell37-D9	IG2:Cell10-B3	IG2:Cell26-A7	IG2:Cell39-C10	IG2:Cell88-B10	DC:Cell74-D7	DC:Cell93-B11	DC:Cell47-F12	DC:Cell29-E7	DC:Cell56-E2	DC:Cell51-E1	DC:Cell61-H3	DC:Cell65-F4	DC:Cell25-E6	DC:Cell48-H12	DC:Cell66-A5	DC:Cell77-G7	DC:Cell91-E10	DC:Cell17-G4	DC:Cell60-G3	DC:Cell71-E6	DC:Cell59-E3	DC:Cell38-E9	DC:Cell28-D7	DC:Cell81-E8	DC:Cell68-C5	DC:Cell70-E5	DC:Cell8-G2	DC:Cell76-F7	DC:Cell42-F11	DC:Cell11-E3	DC:Cell62-A4	DC:Cell21-H5	DC:Cell80-C8	DC:Cell5-B2	DC:Cell43-G11	DC:Cell9-H2	DC:Cell57-H2	DC:Cell85-G9	Mono:Cell63-D4	Mono:Cell24-D6	Mono:Cell2-D1	Mono:Cell64-E4	Mono:Cell87-A10	Mono:Cell32-H7	Mono:Cell67-B5	Mono:Cell89-C10	Mono:Cell23-B6	Mono:Cell53-H1	Mono:Cell41-E11	Mono:Cell34-C8	Mono:Cell78-H7	Mono:Cell58-D3	Mono:Cell30-F7	Mono:Cell82-F8	Mono:Cell15-D4	Gran:Cell13-H3	Gran:Cell86-H9	Gran:Cell79-B8	Myelocyte:Cell92-A11	Myelocyte:Cell50-B1	Myelocyte:Cell72-G6	Myelocyte:Cell95-G11	Myelocyte:Cell49-A1	Myelocyte:Cell84-F9	Myelocyte:Cell90-D10	Myelocyte:Cell73-B7
Tmem229b	4	5.606493726	-0.201633861	-0.201633861	4.010157114999999	-0.201633861	0.154509949	-0.201633861	-0.012600037000000008	-0.201633861	0.411897792	-0.201633861	-0.201633861	4.453145355999999	1.7281571370000002	-0.201633861	-0.201633861	-0.201633861	-0.201633861	0.04932771300000002	-0.201633861	3.744161096	-0.012600037000000008	0.0	-0.201633861	-0.012600037000000008	7.681559264	4.301078625	-0.201633861	7.2751528389999995	7.391421061	0.03715299899999999	0.0	-0.201633861	0.09702445499999998	5.318159625	6.06252721	1.735710531	-0.201633861	-0.201633861	1.1768777620000002	0.209792385	-0.201633861	-0.201633861	0.17687776200000002	2.015596855	-0.201633861	0.209792385	-0.201633861	10.065047289	-0.201633861	8.742258171000001	-0.201633861	3.789320999	-0.201633861	2.860142337	7.028434624	-0.201633861	0.024874669000000016	8.056837953	0.32443495099999997	-0.201633861	-0.201633861	4.7300491959999995	5.1548621269999995	-0.201633861	-0.201633861	1.525197356	5.170273437	-0.201633861	6.656844529	-0.201633861	5.631003026999999	1.7838665690000002	6.2172307159999995	-0.201633861	-0.201633861	0.0	5.564961300999999	1.55111473	1.816288047	0.701404409	7.567212099	6.204018199999999	0.187932951	-0.201633861	-0.201633861	-0.201633861	-0.012600037000000008	-0.051074183999999995	-0.201633861	-0.201633861	-0.201633861	-0.201633861	-0.201633861	-0.201633861
Pkib	4	0.344828497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23878686	0.214124805	0.0	0.0	0.189033824	0.0	0.0	0.0	0.0	0.333423734	0.0	0.124328135	0.137503524	0.0	0.150559677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.263785614	6.244506551	7.11727946	0.0	8.026855376	5.465321514	0.275007047	2.430285273	6.305240966	6.029673735	6.584661908	1.50589093	0.0	0.0	0.298658316	6.26734852	2.589763487	6.245267467	7.321026129	6.577730931	7.644793637	4.615887074	0.0	0.22650853	0.0	4.072963272	5.817367438	4.928844037	5.037821465	0.0	1.176322773	0.0	2.599317794	2.910732662	4.929317595	0.201633861	0.0	3.771885579	3.805292456	0.0	3.570462931	5.588864518	0.0	0.0	0.0	0.0	2.526068812	0.0	3.311793718	0.0	0.137503524	7.331723128	0.0	0.0	0.0	0.0	0.111031312	0.0	0.111031312	0.0	0.0	0.0	0.0
Ms4a4c	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.318226444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.899659026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.25330386	0.0	0.0	0.0	0.669026766	0.0	0.0	0.0	0.0	5.680886921	0.0	4.941106311	2.508428653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.389566812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.422233001	0.0	0.0
Cfp	4	0.0	7.221103725	0.0	0.0	0.0	0.0	0.0	0.454175893	0.0	0.773996325	2.871843649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.418189948	0.0	0.0	8.228482022	0.0	1.948600847	0.0	0.50589093	0.0	0.0	0.0	0.0	0.970853654	0.0	0.516015147	0.0	0.0	9.191429405	0.0	0.555816155	5.822475232	0.0	7.422569411	6.813268142	9.099005837	0.0	0.0	0.0	0.0	0.0	6.434628228	0.0	0.0	0.0	0.0	0.0	0.0	4.360364277	0.0	5.925049965	5.265286858	8.468175995	5.868637384	0.50589093	1.560714954	9.472569002	9.252074043	0.0	3.485426827	8.789468437	7.772479538	3.657640005	0.0	10.37277802	0.0	8.095713484	8.953789041	0.0	0.0	0.0	6.832890014	8.536247216	8.259884467	0.0	5.644721547	0.0	0.0	3.234194723	0.0	3.385431037	1.871843649	8.941663886	6.07489072	1.056583528	0.0	7.428946345	0.0
Lgals1	4	-7.773732651	-7.773732651	-7.773732651	-0.1300207380000007	-2.0627884960000005	-7.773732651	-6.9418554100000005	0.8824061480000003	1.9189351529999987	-7.773732651	1.8427978139999999	0.6274028619999994	1.403188461	-7.773732651	-7.773732651	0.8631456880000004	0.562684644	-1.7994327930000003	1.5007852799999997	1.4632382349999995	-1.3299602580000007	1.9859391949999994	2.5639895889999993	-0.14802380800000048	0.9872866139999994	2.352429738999999	0.0	0.034652399999999695	1.9979713909999992	1.0988498939999998	1.727308345	0.21608756899999992	-0.3514155400000005	-7.773732651	-7.773732651	-0.9714101660000001	-7.773732651	1.7364974529999992	-2.219757843	-1.7735072480000005	0.1717111849999995	1.068334783	0.08902867099999945	-0.1711451240000006	0.8615864289999999	2.609852849	-1.2116429010000003	-4.513706995000001	1.1970634969999994	-7.773732651	-7.773732651	-5.882313464000001	1.3418312639999987	4.275615629	-7.773732651	-0.6474411730000007	-7.773732651	-3.9622616200000005	1.5044844700000004	-0.3393546230000002	0.2605711169999987	-3.170848242000001	-0.5903453900000004	-2.922733256000001	-0.3134815520000007	-1.3486426610000004	-4.413368374000001	3.1209108289999987	3.011531809	2.4178694789999993	2.707471419	3.657080528999999	1.6594563339999988	2.5830604189999997	3.417881818999999	-0.38124348900000005	1.7917122049999987	4.493867518999999	3.267775929	2.786466418999999	1.8038283549999994	2.2908484590000002	1.1342395600000001	0.5985665349999989	-0.08681198300000048	1.7860459289999993	0.6165223049999993	-2.340439325	-7.0338845480000005	-7.773732651	-7.773732651	-7.773732651	-6.847733232	-7.773732651	-4.501709462000001
Unc93b1	4	1.9374599630000002	-4.402743858	-4.997292408	0.9447528520000006	-4.431695232	-4.997292408	-4.997292408	-4.652463911	-4.491401478	-4.997292408	3.4686820570000005	-4.997292408	-4.532624140999999	3.5798720280000005	-4.997292408	-4.997292408	-4.997292408	1.553300482	-4.997292408	-4.997292408	-4.663868674	2.176534611	-4.607725596	-4.997292408	0.3443376010000003	-4.997292408	-4.997292408	-2.7925256569999997	-4.997292408	0.7543855380000002	0.33290742500000015	-4.997292408	-4.997292408	2.6227074220000004	3.0005080600000005	3.1893666090000004	2.8628013340000003	-2.212788425	3.5043457710000006	3.9487365820000004	2.933681418	3.22969771	-1.7387734829999997	3.5833807219999994	1.4252770029999997	-0.4952164520000002	-4.997292408	0.6580594209999999	5.145223142000001	-0.8954742739999997	1.573018716	3.4343723340000007	0.42022259500000025	-2.704510659	4.054433146000001	2.847633	-4.997292408	1.728448749	2.08953381	4.576032882	4.237429239000001	2.757929013	3.3737436439999993	4.831145598000001	-3.6132426009999996	-4.997292408	-4.997292408	3.608557459	3.022020318000001	-2.05806583	0.0	1.6816245790000002	1.2929107970000002	3.123671171	-3.681146666	-4.997292408	-1.0403064829999997	1.253479724	2.169121775	0.8056762429999997	-0.646795161	-4.997292408	2.115407725	-3.789399556	-4.997292408	-0.7030392719999998	0.6947999669999998	0.9163151039999997	2.6727972730000005	-4.997292408	-1.392035145	-4.997292408	1.5954636020000006	-4.997292408	5.110042382
Met	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.092545742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124328135	0.0	0.0	1.761285273	0.0	0.0	0.0	0.0	0.0	1.580145484	0.855989697	0.0	0.432959407	5.18705509	0.0	0.0	4.568640195	0.0	2.957914599	0.0	0.176322773	0.0	6.812883235	0.163498732	3.98458935	0.0	0.0	0.0	0.0	0.0	0.0	3.150559677	0.0	0.22650853	0.0	0.0	6.66860138	4.828326926	0.495695163	3.498250868	4.233427944	0.0	0.0	0.0	0.0	0.0	7.887220615	0.0	0.0	7.798892964	0.0	5.103917211	0.0	0.0	0.0	0.0	0.097610797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.855989697
Milr1	4	-0.06307868300000008	-0.90303827	0.3659948759999999	8.142202638	0.359996136	-0.07116102899999999	-0.90303827	6.8640868070000005	0.08246215999999995	-0.90303827	6.2007740590000004	-0.90303827	-0.27077005500000006	-0.29896694600000007	-0.90303827	5.426264755	8.927635379	8.229487164	8.258421175	0.0	-0.031194621000000033	4.045562577	-0.36698537	-0.21597758200000006	-0.459431619	-0.90303827	7.51156241	6.50609805	8.541127682	8.088001652	1.743124387	-0.90303827	-0.90303827	-0.90303827	-0.90303827	-0.90303827	-0.289506617	-0.90303827	8.429154963	-0.055041363000000065	-0.90303827	1.177619393	-0.90303827	-0.90303827	-0.90303827	3.633636348	-0.90303827	0.18781515999999987	-0.261492241	4.703107808	-0.90303827	-0.19816630600000007	-0.90303827	0.932885804	-0.90303827	-0.39714734000000007	10.624663530000001	0.2540054399999999	7.024147088	7.907115597000001	0.9922643509999999	-0.90303827	-0.90303827	1.3659948759999998	-0.90303827	0.19457252699999994	-0.90303827	7.30855805	7.713179727	8.016808288	9.84543974	1.395620046	7.240651054000001	7.334601925000001	9.058440365000001	8.623715252	8.047721733	6.512365492000001	7.037010992	8.084623672000001	4.6267826770000005	2.199619861	7.062399726000001	-0.90303827	-0.90303827	-0.90303827	7.3492487010000005	-0.90303827	-0.513471458	-0.90303827	-0.90303827	5.406756374	-0.90303827	-0.90303827	-0.90303827
Ctsh	4	0.0	0.0	0.0	0.0	0.0	0.0	0.40053793	0.0	0.0	0.731183242	0.0	0.0	0.565597176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.422233001	0.0	0.526068812	0.0	0.0	0.0	0.0	0.0	0.0	7.707221069	7.661493093	9.190269157	0.0	0.526068812	7.084064265	3.682573297	8.803194741	9.180182679	7.621026189	4.666756592	0.0	0.0	1.40599236	8.889473543	7.887525271	0.0	0.0	8.242173749	8.949184722	7.237926947	1.521050737	0.0	0.0	7.066412146	8.114783447	7.771225336	7.997800468	2.411426246	0.0	9.65760428	8.920680365	6.155020578	9.260425617	8.95070169	0.0	0.0	0.0	1.974529312	0.0	7.351645995	9.956318071	0.0	0.454175893	0.0	4.922673593	0.0	0.0	0.0	0.0	0.0	6.818646083	0.0	6.631831851	2.752748591	3.932628157	0.0	7.221877081	5.424586226	0.0	0.0	0.0
Ctss	4	-1.541019153	-0.693022246	-1.541019153	-1.014950341	-0.7336642309999999	-0.661313387	-0.17925079399999988	-1.541019153	-0.7336642309999999	-0.6770807029999999	-0.750247115	-0.7925579199999999	-1.541019153	-1.541019153	-0.809835911	0.048744334	-1.541019153	-0.8719923869999999	-1.541019153	0.3849802660000001	-1.541019153	-1.541019153	5.959225214	-0.9852029979999999	-1.035128223	-1.541019153	-1.541019153	-1.541019153	-0.9657068219999999	-1.541019153	-1.541019153	-1.541019153	3.3469934320000005	9.244792926999999	7.649694464	8.263192554	8.625884547	8.507290607	9.491067907	10.253177367	9.646209187	7.564234627	9.091030897	6.8314106390000005	9.684598016999999	1.095895427	9.361242896999999	9.120509567	9.011505857	10.275480557	8.400160535	8.986604456999999	9.467122306999999	-1.541019153	6.8633560739999995	5.412711697000001	10.414812347	8.462554977	7.680422967000001	9.347214197	8.456132095	9.877012637	9.626298626999999	8.591763306999999	8.829962427	9.826368297	4.108883667000001	6.658604120000001	7.620767779	-1.541019153	-0.8011710499999999	9.485151527	-1.108059746	6.09900882	3.495044536	-0.7754844069999999	-0.6074465149999999	8.979383447	6.493229583000001	6.596125702000001	6.445334893	-1.541019153	-1.541019153	0.0	-1.541019153	-1.541019153	-1.014950341	-1.035128223	-1.541019153	-1.541019153	-1.541019153	-1.541019153	-1.0049662529999999	-1.541019153	0.9157869960000002
Nrp1	4	0.0	0.0	0.0	0.0	0.0	0.22650853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.831877241	0.0	0.0	0.0	0.0	0.0	6.697523639	0.0	0.150559677	0.0	6.844737144	7.215581534	4.478324711	0.0	0.0	7.795650077	0.0	0.22650853	0.0	0.0	0.0	2.462052319	0.0	1.448900951	0.0	1.500802053	0.0	8.082681303	0.0	0.0	0.0	0.0	0.0	2.269033146	0.150559677	2.087462841	0.0	0.604071324	0.0	1.195347598	4.795455272	3.671293372	0.0	3.767654798	4.723558561	4.375039431	0.0	0.189033824	0.0	8.068455852	4.879705766	2.700439718	1.15704371	0.0	0.0	5.470211457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gria3	4	0.0	0.0	0.0	0.0	0.748461233	0.250961574	0.0	0.0	0.0	0.0	7.143332189	0.0	0.0	0.0	0.0	0.0	6.29480452	0.0	0.0	0.0	0.0	0.0	3.267535798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.948600847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.189033824	0.495695163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.378511623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.366671916	7.501757586	3.147306699	3.810443104	6.046578367	5.476381688	5.309976492	0.0	0.0	5.60940039	0.0	7.569551851	5.235344128	4.682573297	0.0	5.031659854	3.033863452	4.975446766	0.0	0.137503524	0.0	0.111031312	0.0	0.0	0.0	0.0	0.250961574	0.0
Pld4	4	-0.650764559	-0.650764559	-0.650764559	-0.650764559	-0.08516738299999993	0.40581896900000003	-0.32883646399999994	-0.29462074899999996	-0.08516738299999993	-0.046693235	-0.09494840399999993	-0.650764559	-0.650764559	-0.16533773199999996	-0.134749412	-0.650764559	0.34923544100000004	-0.650764559	0.15659036300000007	0.4932818110000001	-0.31734082499999994	-0.29462074899999996	-0.650764559	-0.650764559	-0.650764559	-0.650764559	-0.650764559	-0.046693235	0.5319277390000001	-0.23933831299999997	-0.21780515199999995	-0.27225293599999995	-0.650764559	9.627661671	10.263074791	8.398321611	9.171105068	3.3839793900000004	9.424353540999999	8.358952108999999	6.3962502610000005	9.072862258999999	8.286050026	5.280445716	0.630191755	6.258768556000001	9.833615291	6.146507873	6.535795423000001	8.125141966	9.292556105	5.953751606	8.327173586999999	10.055126971	4.147285956	9.080656306	-0.650764559	10.080842981	9.407145961	9.300534728999999	9.603106560999999	6.779018762000001	9.219846753999999	7.971177406	9.407890161	6.319974080000001	1.525558214	7.884355263000001	8.108224779999999	-0.30593606199999995	-0.650764559	5.0599041410000005	-0.650764559	-0.32883646399999994	7.165579146000001	-0.650764559	-0.650764559	-0.650764559	1.852584176	5.968941891	0.0	-0.650764559	-0.650764559	5.901981378	-0.650764559	-0.30593606199999995	0.0	-0.650764559	-0.650764559	-0.650764559	-0.650764559	-0.650764559	-0.650764559	-0.650764559	5.502027293
Csf1r	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.298658316	0.0	0.0	0.0	0.0	0.464668267	0.0	0.0	0.0	0.0	0.0	0.0	0.163498732	3.635754391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35614381	0.0	0.0	0.0	0.0	0.0	5.279471296	0.0	0.0	0.0	0.0	0.0	0.35614381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22650853	0.0	0.0	0.0	0.0	6.032100843	5.097189387	7.781228553	0.0	6.590811576	7.371384614	3.962549023	6.149543909	9.218611668	0.0	6.023920649	6.128664587	4.224966365	0.0	0.669026766	2.480265122	0.0	0.0	0.0	0.189033824	0.0	0.0	0.0	0.150559677	0.0	0.0	0.0	0.0
Rassf4	4	2.325491407	-2.492131851	-2.693765712	-2.282339466	1.374045072	-2.693765712	-2.504731888	3.2224720560000004	1.805761312	3.824612056	-2.693765712	0.9431488680000002	5.050462672	-2.543206035	-2.53026698	-2.337621902	-2.693765712	-2.693765712	-2.2932277819999998	-2.467257182	-0.4952715579999998	-0.1428650469999999	-2.693765712	3.342297977	0.37662361600000027	-2.693765712	-2.3152540889999997	-2.5961549149999996	-2.693765712	-2.4428041379999996	3.1439252880000006	-2.693765712	-2.569437577	6.4459902630000006	3.2805341460000004	4.689333731	-2.693765712	2.214566858	3.870460008	4.2853450429999995	4.209031446000001	4.249452375000001	-0.33480688599999997	-2.693765712	-2.693765712	-2.2932277819999998	-2.693765712	3.749840939	3.3339191650000006	0.938502503	2.6982081710000005	6.069579463	-2.693765712	-2.693765712	3.6187542550000003	-1.798463091	5.264496985000001	5.525160725000001	4.9898605709999995	0.338335131	-1.052219683	5.762342243000001	1.4648944629999998	3.987402408	1.580495949	3.8557494480000005	-2.693765712	5.908005076	5.252906672	0.24921788600000028	5.196194488	0.0	-2.693765712	4.715115947999999	3.507672118	-2.693765712	-2.467257182	6.763635689000001	2.801609669	3.9474912870000005	3.2775479120000006	4.6092843729999995	0.5960687530000004	1.869392418	-2.5827343999999997	-2.5827343999999997	-2.693765712	-2.693765712	-2.4428041379999996	-2.609701447	-2.693765712	-2.5827343999999997	-2.693765712	-2.5827343999999997	0.9899307420000003
Tifab	4	-0.40053793	-0.40053793	-0.11365678200000001	-0.40053793	-0.40053793	-0.03316686399999996	-0.40053793	-0.198904069	6.66037412	-0.40053793	-0.40053793	-0.09019780899999996	-0.40053793	-0.40053793	-0.10187961400000001	5.5963027180000005	-0.40053793	-0.40053793	1.299901788	0.010888316000000009	-0.40053793	-0.40053793	-0.17402939999999997	-0.40053793	-0.40053793	-0.17402939999999997	2.035090664	-0.40053793	4.762558208000001	-0.16175107	-0.40053793	-0.18641312499999999	-0.40053793	7.61136019	6.7509353270000005	2.980745443	3.55365838	-0.40053793	0.972414168	5.660158002	5.867559556000001	6.656370688	7.020517017	4.019674961000001	8.840944775999999	-0.010971118000000002	6.535982233	7.31274547	5.446206093000001	8.217590581	8.361644758999999	6.7546850890000005	6.174623103	-0.40053793	8.13625323	7.2147606490000005	-0.40053793	5.7795701390000005	0.356485317	-0.40053793	-0.40053793	7.2821055900000005	-0.40053793	3.574908836	-0.40053793	-0.40053793	6.9106200190000004	8.099905634999999	7.08898895	-0.40053793	-0.40053793	8.177268517	4.655178334	7.2425245590000005	3.9513730309999997	6.103605722	0.0	4.72668262	7.043565888000001	5.251374815	0.95560588	5.726063305	-0.40053793	-0.40053793	5.138310591000001	5.672639630000001	-0.40053793	-0.40053793	-0.23703919799999998	0.17477440100000002	-0.40053793	-0.40053793	-0.40053793	-0.40053793	0.983511877
F13a1	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.275007047	0.0	0.464668267	0.0	0.0	0.0	0.0	0.0	0.0	0.163498732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.214124805	4.040015679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.545968369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.13567081	0.0	0.0	0.0	9.344340298	0.0	6.955708021	8.01105949	0.0	0.0	0.0	8.059506704	0.0	7.210330414	0.0	0.0	0.201633861	0.0	0.0	0.0	0.0	0.0	0.0	0.150559677	0.0	0.0	0.0	0.0
Ccr2	4	-0.40053793	-0.055709432999999975	-0.40053793	-0.40053793	7.674299285000001	-0.04439411999999998	-0.06711419599999996	-0.40053793	-0.07860983499999996	1.26394491	1.649092838	-0.40053793	-0.137503524	-0.40053793	-0.40053793	-0.40053793	-0.06711419599999996	-0.40053793	-0.137503524	0.304334034	-0.224215157	-0.40053793	-0.40053793	-0.40053793	0.10535299999999997	-0.40053793	-0.16175107	-0.40053793	-0.18641312499999999	0.02169507100000001	3.9897170259999997	-0.40053793	0.17477440100000002	-0.09019780899999996	8.320492883	9.6732823	8.016259598	6.421172285000001	10.41921007	7.822160388000001	0.606657571	10.403810929999999	7.633105314000001	-0.40053793	6.5674375860000005	7.932617420000001	9.020538062	-0.40053793	3.638600464	-0.055709432999999975	7.183748149	6.044890829000001	0.7171571130000001	-0.40053793	-0.40053793	9.656709249999999	5.047702295000001	7.997350578	8.401946124	7.8444442400000005	9.243462522	7.367778746000001	8.29193809	8.195465419	7.676063919	8.926835067999999	8.099507210999999	6.288481611000001	9.384505785	-0.40053793	-0.11365678200000001	7.23985163	-0.40053793	8.217847572	10.24494038	-0.40053793	-0.022026306999999967	8.051332549	8.486835021	3.351140016	6.807354922	-0.40053793	-0.18641312499999999	0.0	0.10535299999999997	-0.40053793	-0.198904069	-0.40053793	-0.40053793	-0.23703919799999998	-0.23703919799999998	0.23173028499999998	-0.40053793	-0.211504106	-0.40053793
Pyhin1	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.622930351	0.0	0.0	3.092545742	0.0	0.0	0.0	0.0	0.0	0.0	0.263034406	0.722466024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.464668267	0.0	0.0	0.321928095	4.531693361	5.280585203	0.263034406	0.250961574	3.876762491	2.435628594	8.337934043	6.344828497	0.0	0.0	0.0	6.600358968	0.0	0.0	8.887342485	9.998153183	6.9210078	3.428946345	0.378511623	7.013015536	0.0	0.0	0.0	5.116031993	0.0	7.722875823	0.0	1.321928095	8.529040056	6.633576519	0.0	5.244887059	0.0	8.937462101	0.0	7.007756141	0.0	8.760586897	6.498729559	7.041987622	8.633104213	6.579240501	5.83491343	0.0	8.808224142	4.279471296	5.556429415	0.0	0.214124805	0.0	0.0	0.0	0.0	0.0	0.163498732	0.0	0.163498732	0.0	0.0	0.0	1.367371066
Ly86	4	0.0	0.0	0.0	0.0	6.962433344	0.0	0.0	0.0	5.922673593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.454175893	0.0	0.0	0.0	0.0	0.0	0.695993813	0.0	0.0	0.669026766	0.0	0.0	0.0	0.0	0.0	7.123604124	7.965553435	9.646108642	9.041193691	8.115251779	10.82965932	7.504938132	6.891297661	6.328226119	0.0	2.678071905	9.290710069	10.96272975	5.430954271	10.62707784	7.013238915	5.720278465	8.852716759	0.0	1.189033824	0.0	0.0	8.62058641	0.0	7.098769038	7.298841573	5.733625498	9.792855352	5.057450272	8.872582545	5.316869805	0.0	9.207356035	1.10433666	9.944272818	8.296778582	0.0	0.0	10.15510915	0.0	9.336305707	11.40426877	1.622930351	1.22650853	0.0	5.789207575	8.86950131	9.240695944	7.94204526	0.0	0.0	0.0	0.695993813	0.0	0.0	0.0	0.0	0.0	1.150559677	0.0	0.0	2.910732662
Mpeg1	4	0.289506617	-0.432959407	-0.432959407	-0.432959407	1.9147062490000002	0.11300896199999999	-0.28239973	0.0	-0.15795236	-0.14607825900000004	-0.432959407	-0.181997833	-0.03242147700000003	-0.432959407	-0.432959407	-0.08813091	-0.432959407	-0.432959407	-0.03242147700000003	-0.09953567299999999	-0.28239973	-0.432959407	-0.432959407	-0.432959407	-0.13430109100000004	-0.432959407	-0.432959407	-0.28239973	-0.25663663400000003	-0.432959407	2.3090468040000003	-0.26946067500000004	-0.432959407	8.14925786	5.894368676	8.394002128	6.251578842	7.537549174	9.163416732	6.007826725	7.453102931	8.001710516	4.617106891	6.484591693	8.423403868	5.1838099589999995	7.4251459529999995	7.691937338999999	8.151213904	8.296729306	6.888607969	8.957510527	8.33638258	6.681719945999999	8.504590969	5.120093846	8.984260208	8.404952307	6.759234758	8.479810199	5.738967947	7.0873842609999995	6.950831271999999	6.649083158	7.575917361	6.182486318	3.5286639209999997	4.825936348	0.7176002699999999	-0.432959407	-0.432959407	3.6114347119999994	-0.432959407	5.6425732239999995	0.756074417	-0.432959407	-0.26946067500000004	1.122856748	-0.432959407	4.033667713	-0.432959407	-0.432959407	3.864965646	-0.432959407	-0.432959407	-0.432959407	2.0473057150000002	-0.28239973	-0.432959407	-0.432959407	-0.432959407	-0.28239973	-0.432959407	-0.26946067500000004	-0.432959407
Ass1	4	0.0	6.655781138	0.0	7.294528855	0.0	0.0	6.173527238	6.666756592	7.581200582	6.951750965	0.0	7.51198979	5.358607249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.847495884	2.841973119	7.676521302	4.795455272	6.636334602	0.0	0.0	6.513964407	4.436961338	5.883132016	0.0	0.0	0.0	0.0	0.0	8.339181934	0.0	8.376993567	3.604071324	0.0	3.925049965	0.0	0.0	7.133707361	0.0	3.333423734	0.0	5.662490364	7.547434405	6.333423734	0.0	4.934044647	0.0	0.0	0.0	0.0	0.0	1.389566812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.410196923	7.442694734	5.590961241	5.823239844	0.0	7.145269857	5.282069075	4.391630262	4.416164165	6.383013015	0.0	7.664269492	5.778208576	0.0	7.458037433	5.735522177	7.683205181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
